name,plot_id,species,live_status,dbh_cm,height_m,ht_live_crown,broken_top,dead_top,fading_reduced_foliage,beetle_sign,blister_rust,notes,prefire_ht_live_crown,ht_char,scorch_per,torch_per
overstory_table_big11nov,TEST-01,ABCO,Live,37.5,25.2,10.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,PILA,Live,64.5,34.4,16.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Dead,33.6,25.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,59,32.2,12.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,29.8,21.4,7.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,44,28.4,7.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Dead,26,18.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,28.7,19.6,10.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,50.1,30.9,16.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,42.2,25.5,8.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,ABCO,Live,31.8,21.3,8.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,TEST-01,PILA,Dead,128.6,35.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,37.5,25.2,10.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,PILA,Live,64.5,34.4,16.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Dead,33.6,25.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,59,32.2,12.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,29.8,21.4,7.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,44,28.4,7.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Dead,26,18.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,28.7,19.6,10.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,50.1,30.9,16.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,42.2,25.5,8.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,ABCO,Live,31.8,21.3,8.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-11,PILA,Dead,128.6,35.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,45.6,28.3,7.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Dead,97.4,12.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,20,11.1,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Dead,38.6,18.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,11.7,7.3,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,30.6,17.1,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,78.5,45.9,12.2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,62,31.6,10.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Dead,32,14.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,53.9,35.6,10.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,40.4,24.3,5.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,23.4,14.9,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-17,ABCO,Live,45.2,28.8,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,99,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,"NO TREE, FAKE DATA",NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Dead,79.2,47.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,45.4,28.1,5.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Dead,22.9,15.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,56.4,36.1,9.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,32.5,19.3,9.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,28.3,14.9,6.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,99,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,MISTAKE,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Dead,74,20.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,54.7,31.2,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,SEGI,Live,215.4,60.2,20.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Dead,21,13.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,BELOW DEAD ABCO WITH DIAMETER 22.9,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,96.5,47.9,7.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Live,33,19.5,7.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,ABCO,Dead,30.3,17.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-07,SEGI,Live,302.8,64.6,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-05,PILA,Dead,84,41.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-05,ABCO,Dead,37.4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-05,ABCO,Dead,35.4,3.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-05,ABCO,Live,105.9,35.4,18.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-05,SEGI,Live,314.5,57.2,11.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,ABCO,Live,36.6,19.8,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,CADE,Live,29.3,14.2,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,PILA,Live,148,58.7,23.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,ABCO,Live,17.2,9.7,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,ABCO,Live,57.4,34.7,16.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,ABCO,Live,110,52.5,21.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,ABCO,Live,27.2,26.5,6.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02,NONE,Dead,53,13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,unkown,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,ABCO,Live,102.7,44.2,15.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,PILA,Live,74.1,44.2,17.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,ABCO,Dead,100.3,13.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,DBH ESTIMATEDROCK CUTS WHERE TAPE WOULD GO,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,SEGI,Live,412.6,74,21.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,ABCO,Dead,43.4,2.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,SECR-THIN-02REAL,ABCO,Dead,141.5,25.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,46.4,7.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,52.3,11.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,21.6,7.9,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,29.5,11.7,3.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,34.1,17,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,SEGI,Live,87.6,34.3,10.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,17.3,7.2,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,57.8,26.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,121.3,37.1,15.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,38.2,25.3,6.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,53.5,34.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,23.1,22.4,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,65.3,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Dead,27.4,18.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,35,23.2,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,22.9,17.8,6.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,23,8.6,6.8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,11.4,5.4,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,14,6.3,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,34.9,21.9,7.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,CADE,Live,60.8,25.5,9.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,21.5,11.6,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-16,ABCO,Live,17.3,9.2,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,75.1,4.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,88.9,28.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,29.1,11,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,69.3,40,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,64.5,26.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,99,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FAKE TREE,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,50.6,4.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,86,5.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,17.6,1.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,101.9,48.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Live,58.1,34.5,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Dead,25.4,6.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-21,ABCO,Live,69.6,35.2,11.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,53.5,31.2,11.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,48.9,29.8,8.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,68.4,33.3,20.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,190,59.9,14.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,43.8,29.9,14.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,20.3,9.3,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,47.9,28.7,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,26.8,20,9.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,22,8.9,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Dead,15.6,9.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,18.8,9,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,29,15.8,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,38.2,17.9,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,70,33.1,12.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,46.8,24.1,9.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,19.8,6.8,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,22.2,10.4,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,38.6,26,9.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,46,26,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,88.7,50,13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,30.6,20.3,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,ABCO,Live,14.4,6.8,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,68.4,35.1,21.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Dead,21.6,8.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,74.1,35.8,23.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Dead,23.9,12.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,22,6,3.9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,63.7,32.7,21.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Dead,32.5,12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallen, leaning on other tree",NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,54.5,32.6,21.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,23.9,12.2,7.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,22.7,9,6.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,28.4,22.4,8.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,17.3,14.4,5.7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Dead,24.6,12.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,23.8,9.7,5.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,47.4,26.7,20.6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,16.6,8.7,3.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-04,SEGI,Live,210.2,56.1,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,72.4,44.6,9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,83.8,50.3,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,Orange fungus,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,36,25.4,8.7,FALSE,FALSE,FALSE,FALSE,FALSE,Orange fungus,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,86.1,37.7,11.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Dead,102.6,34.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,PILA,Live,21.9,19.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,CADE,Live,19.1,8.9,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,24,13.1,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,48.2,31.3,8.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,40.9,23.5,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,21.7,7.7,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,123.5,50.3,6.8,FALSE,FALSE,FALSE,FALSE,FALSE,ORANGE FUNGUS,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Live,47.2,27.5,11.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Dead,63.7,1.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,ORANGE FUNGUS,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-26,ABCO,Dead,81.5,16.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Dead,46.8,27.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Live,35.8,19.3,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Live,39.9,19.6,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Dead,43,22.6,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Live,11.3,6.7,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,PIPO,Live,11.9,5.9,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,PIPOJE,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,SEGI,Live,18.9,7.8,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,SEGI,Live,17.3,8.5,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,CADE,Live,40,15.9,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
overstory_table_big11nov,EAFR-RX-22,ABCO,Live,64.4,16.6,3.8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
